city,lat,lon,score,ramo,uf,capital
Cidade_319,-2.90743817441577,-35.30224977972591,2.547647201765046,Educação,SP,False
Cidade_320,-11.443325394289356,-35.25142263043132,2.221007921099649,Varejo,RR,False
Cidade_321,-28.949166601429024,-72.72497717632281,2.2347110935071974,Alimentação,AM,False
Cidade_322,-27.53642208628388,-54.1602810467008,1.965241248890924,Serviços,MT,False
Cidade_323,-28.646479266482856,-48.100607535396456,2.2036863069171506,Serviços,DF,False
Cidade_324,1.6233520645509003,-35.492823142833444,1.153474105509073,Alimentação,PR,False
Cidade_325,3.510384222909124,-62.551211423576916,2.807000128511816,Varejo,MS,False
Cidade_326,-11.936623365326408,-59.598478127102766,2.627523534546764,Serviços,PE,True
Cidade_327,-0.6341178880464113,-52.67717800227115,2.6758410678111666,Serviços,DF,False
Cidade_328,-29.937437374832975,-61.910348152232174,3.1077294198883068,Alimentação,AL,False
Cidade_329,-32.40134324201107,-34.46437924022915,3.4256315578535554,Serviços,SP,False
Cidade_330,-1.8118970529732614,-44.92938489728592,2.7833904355028753,Varejo,RJ,False
Cidade_331,4.4869594771604895,-70.53331119508138,1.924045457220462,Saúde,MG,False
Cidade_332,-18.257695299281274,-57.26830296764308,1.9996618969878763,Educação,PE,False
Cidade_333,-10.46787288277499,-34.89590809333793,2.572474163917457,Serviços,MS,False
Cidade_334,-19.94774840911571,-57.27798987922358,2.1015579965285642,Saúde,AM,False
Cidade_335,4.710211919562958,-56.10150673833966,1.0,Luxo,SP,False
Cidade_336,-8.367674705800162,-57.09809048929008,2.664119425179149,Serviços,RO,False
Cidade_337,-0.3171335737249237,-57.39548165524903,2.1413197630486343,Serviços,TO,False
Cidade_338,4.514782379899479,-53.896633794359175,1.4682126876102721,Alimentação,DF,False
Cidade_339,-19.812838949575145,-34.477789685041294,2.9203137450016614,Alimentação,PR,False
Cidade_340,-11.393697120257926,-37.23894109322246,1.790196390252583,Educação,MG,False
Cidade_341,-13.831934511688338,-71.76153666310174,2.331470028207118,Varejo,TO,False
Cidade_342,-7.955929013970213,-34.37978529808457,2.800272396352635,Serviços,PB,False
Cidade_343,-30.159220039538653,-42.149877937043485,2.005973171444427,Luxo,MG,False
Cidade_344,-31.921397823134782,-61.96157991986114,2.786476156479873,Saúde,SE,False
Cidade_345,-2.498880561302858,-47.464891390657,2.8263652688852448,Varejo,RR,False
Cidade_346,-27.179324902830576,-53.75199975653314,3.2801612202305535,Luxo,PB,False
Cidade_347,-14.622791087837907,-42.51668404946403,3.07461338650074,Saúde,PI,False
Cidade_348,2.238205286334839,-68.38334847479315,1.1644865427222075,Varejo,AL,False
Cidade_349,-18.563820775555612,-61.440321742914385,2.1086450399334833,Luxo,PA,False
Cidade_350,-16.84956480972173,-53.661561707967536,3.134988761026133,Educação,DF,False
Cidade_351,-6.716311383310366,-73.2106829572595,2.2921709327833533,Alimentação,BA,False
Cidade_352,-18.3446965334889,-67.89359496438456,3.0787445690849333,Saúde,PB,False
Cidade_353,-16.658547271430994,-51.806845501054184,1.9437174225889542,Serviços,SE,True
Cidade_354,2.6327850965699113,-71.04917472592132,3.141956682313447,Serviços,PI,False
Cidade_355,-27.33985704679622,-55.9001642399742,2.6156934387183726,Varejo,RS,False
Cidade_356,-5.316540195816717,-56.01650805370987,2.0653574241453008,Serviços,PE,False
Cidade_357,-9.913472823374342,-37.134592436836996,1.7346784174774863,Varejo,SP,False
Cidade_358,-29.880094482798928,-48.60644574030445,1.828003139455511,Educação,SC,False
Cidade_359,-11.305733077612366,-51.57395803488172,2.917414173555304,Serviços,PB,False
Cidade_360,-10.83434708838908,-55.590254466774695,2.5789304472535806,Luxo,RN,False
Cidade_361,-29.863428195686165,-49.66175783564782,2.433001108746832,Educação,RS,False
Cidade_362,-10.125986006382092,-40.262246473540735,2.6045153932721843,Alimentação,SE,False
Cidade_363,-15.257104521048316,-47.212489255709755,2.274252639765438,Alimentação,PE,False
Cidade_364,-9.523175098394695,-59.2179358415395,1.454261115596343,Varejo,AL,False
Cidade_365,-5.09219791814515,-55.20933744774155,2.623945959306114,Varejo,MT,False
Cidade_366,-21.30162335022503,-72.37713514456134,2.6736453752260636,Varejo,CE,False
Cidade_367,-2.361204204754859,-47.02257922811113,2.739967693927637,Saúde,AC,False
Cidade_368,-15.58250788695181,-73.3474496614423,4.0,Serviços,PE,False
Cidade_369,3.95818435591125,-58.29192641761101,2.9212461459814807,Serviços,TO,False
Cidade_370,-27.70922510706572,-56.81684300673007,2.667547546879742,Serviços,RJ,False
Cidade_371,-9.6432716799279,-66.92542000692661,3.1558913148356873,Alimentação,AL,False
Cidade_372,-28.1320655597741,-52.259899628166096,2.426255907553937,Educação,TO,False
Cidade_373,-24.307413877494287,-46.498230435103174,3.24240786852595,Luxo,BA,False
Cidade_374,-23.979382735313035,-63.1262311497524,1.8717443732924846,Alimentação,RJ,False
Cidade_375,-28.761260282590086,-47.24381293366257,1.4357676386910134,Serviços,BA,False
Cidade_376,-7.88323459405801,-52.90312543309268,2.112520734174071,Varejo,MG,False
Cidade_377,-0.9050550467027776,-51.02243844654111,2.7453031481645063,Serviços,PB,False
Cidade_378,-5.8723280411157255,-35.581307471286934,3.248756695905021,Educação,RJ,False
Cidade_379,-8.868595178993626,-56.57115201644675,2.1786609422718843,Varejo,PB,False
Cidade_380,-18.001320075289794,-65.62290640459862,2.4411039583161145,Varejo,AL,False
Cidade_381,-19.639861399986657,-54.31176180108585,1.6471625927792877,Serviços,SE,False
Cidade_382,-16.109095814136428,-63.69864945585496,1.1124549135110964,Varejo,RO,False
Cidade_383,-7.188864984487143,-73.26530578440727,1.8648898007667976,Varejo,GO,False
Cidade_384,1.7703590914469345,-73.10519371816999,3.595092915784945,Alimentação,RJ,False
Cidade_385,-22.343207934291282,-39.21556588173914,2.495535836287274,Serviços,RO,False
Cidade_386,-23.790880584965457,-65.98095047483824,2.29693410316963,Luxo,SP,False
Cidade_387,-25.150492943191715,-47.772512662942376,2.453234237359912,Saúde,MA,False
Cidade_388,-15.486782333865428,-64.20710646725821,3.001459113600726,Serviços,AC,False
Cidade_389,-9.19626826355563,-34.91266880436497,2.8290601990789708,Serviços,BA,False
Cidade_390,-3.5804619139830223,-69.8066043744655,2.8391640794572566,Saúde,AP,False
Cidade_391,4.702031174803608,-62.83402985415827,2.2583223617338177,Varejo,AC,False
Cidade_392,-17.469833815063645,-35.7801333275592,2.0720013448066976,Varejo,PA,False
Cidade_393,-21.292424112795686,-42.37614196171248,2.783243273340448,Serviços,RR,False
Cidade_394,-14.218108420361073,-39.250622997808215,2.6240657162547434,Alimentação,AC,True
Cidade_395,-15.055593918776431,-46.9207299978375,2.624747703697635,Varejo,AL,False
Cidade_396,-20.340753852558933,-40.21432184044559,1.9132429889115183,Educação,PE,True
Cidade_397,-0.04922530881822951,-51.920342194736435,2.199123027273467,Luxo,GO,False
Cidade_398,-29.116244828943373,-49.22098682108528,2.556125887814341,Serviços,SP,False
Cidade_399,-26.550456633267054,-57.6511575574375,2.1584439679231227,Varejo,MG,False
Cidade_400,-32.912793334392774,-48.018291910663855,1.934101535528964,Varejo,PA,False
Cidade_401,-14.020712157103905,-48.62725715943813,2.139216752423585,Educação,PB,False
Cidade_402,1.9405298052679,-40.14222289175463,3.1907673981952227,Varejo,SE,False
Cidade_403,-18.90244791720277,-47.238861662926894,2.168259914593034,Serviços,MT,False
Cidade_404,-24.426500705946395,-67.52949978206216,2.9941609478840276,Alimentação,MA,False
Cidade_405,-4.697465308096955,-65.57040691479473,2.5555701981136556,Luxo,AC,False
Cidade_406,-27.382962425694984,-58.52883660518773,2.7323859940397304,Luxo,PE,False
Cidade_407,-7.435511918017774,-71.16349102985775,3.1662978836372555,Saúde,AL,False
Cidade_408,-7.807262467003838,-48.70509919957587,1.5893153144155687,Educação,GO,False
Cidade_409,-12.076488272527882,-39.85972832673007,2.645830321589413,Alimentação,PB,False
Cidade_410,-14.17007762942281,-55.16365450080034,2.4500972621386365,Saúde,SP,False
Cidade_411,2.698448733660207,-41.93601415150608,1.8446987039419853,Varejo,PR,False
Cidade_412,-9.224719296446015,-39.93816396440274,3.0645620651567995,Alimentação,AC,False
Cidade_413,-7.5978189048711755,-63.67359064677133,2.445131605722374,Saúde,MS,False
Cidade_414,-0.5394762742993322,-64.0513956200768,2.98232787741695,Educação,AM,False
Cidade_415,-0.04698652540087522,-61.74716583390976,2.5165654566477342,Educação,AM,False
Cidade_416,-20.680487966414464,-39.69603111616746,2.29559542847535,Serviços,RJ,False
Cidade_417,-15.588715377873324,-34.37952222016563,2.7744640260378697,Varejo,AM,False
Cidade_418,-18.300749955291508,-62.01665789258569,3.22167508181557,Educação,PB,False
Cidade_419,-14.05721261485219,-38.92028647503729,3.6092992909563177,Varejo,MT,False
Cidade_420,-24.605287995186806,-39.76489620055135,2.8819394918887524,Saúde,GO,False
Cidade_421,2.5238390579695533,-68.11817641603422,2.492469155585812,Educação,TO,False
Cidade_422,-17.346472921002807,-44.61702969080682,2.999280384749487,Alimentação,RR,False
Cidade_423,-23.69491869651136,-53.129611898071644,3.174175343135117,Educação,AM,False
Cidade_424,-10.623485096590539,-37.31195573394274,2.2170300781500405,Alimentação,RN,False
Cidade_425,-14.46733269680248,-37.57309251218395,2.2006483086191873,Luxo,MG,False
Cidade_426,-26.308434217173755,-71.72161813157999,2.037970436895855,Educação,TO,False
Cidade_427,-10.90447214385717,-72.27283877692794,2.5920675806559506,Serviços,CE,False
Cidade_428,-12.051428436676616,-52.40434321262798,2.6856089181183496,Luxo,AC,True
Cidade_429,-13.26926673356747,-47.618449596338685,1.795794103354325,Varejo,AM,False
Cidade_430,-3.680728155157073,-48.44850629138586,2.801688231448412,Varejo,CE,False
Cidade_431,-21.743871975320765,-51.36190795006023,2.64782436467185,Serviços,RR,False
Cidade_432,-17.608810635375615,-69.86560567210573,2.34698760829614,Educação,MA,False
Cidade_433,-28.867853843850547,-60.70366943930725,3.951587616790037,Educação,RS,False
Cidade_434,-20.401221543502217,-57.094319958351576,2.8084787034480105,Serviços,AC,False
Cidade_435,0.4821236519571457,-63.44663986606332,2.0161750601760353,Educação,RN,False
Cidade_436,-3.39885760417814,-59.786961318605776,1.6157157662776902,Serviços,PI,False
Cidade_437,3.79614098916025,-64.38413213092085,3.0709226868203476,Serviços,PI,False
Cidade_438,3.127029957353713,-70.23543720669556,3.491028263833292,Serviços,AP,True
Cidade_439,-32.98380694878985,-68.57789113108655,2.1323154091966274,Luxo,RR,False
Cidade_440,-21.989908431220517,-64.5001531948931,2.0388618035497634,Varejo,PA,False
Cidade_441,-15.246783378158906,-45.968736898246064,2.7986235501011887,Serviços,MA,False
Cidade_442,-30.418655284949512,-55.29006121468661,3.2135498590827556,Serviços,AL,False
Cidade_443,-30.938246601762945,-59.91581162876891,2.7885674625580155,Educação,MG,False
Cidade_444,-22.93762059089471,-41.57713419876245,2.39436024114186,Alimentação,RR,True
Cidade_445,-9.236914224382268,-71.95794645113293,2.308015436073017,Alimentação,AM,False
Cidade_446,-16.13264679027471,-72.34139213711491,2.721334154840883,Educação,RS,False
Cidade_447,-1.090820592502304,-64.2211233649038,2.4934542440173924,Serviços,AP,False
Cidade_448,-28.6457359270891,-66.49795968910365,1.9004672131949274,Alimentação,PA,False
Cidade_449,-32.90196242659871,-38.31044848488797,1.544967111170347,Educação,SC,False
Cidade_450,4.57424040328992,-46.69531637092278,2.9794998288713472,Alimentação,MG,False
Cidade_451,-9.031198202555608,-53.787326535288145,3.4710734797217855,Varejo,PA,False
Cidade_452,-19.415176964160217,-43.478303008809114,2.8788318133026243,Alimentação,GO,False
Cidade_453,-30.184928107635617,-48.621253127956905,2.033899288168074,Saúde,MG,False
Cidade_454,-1.6797606613519989,-47.210924199330165,2.1740237826351922,Serviços,CE,False
Cidade_455,2.9923277520100626,-72.08429340493548,3.4447876287773647,Varejo,SC,False
Cidade_456,-31.08260032666723,-43.05239241137177,3.3340787741215894,Serviços,SE,False
Cidade_457,-1.2342695921067346,-56.950490705111996,1.9514810229586055,Alimentação,DF,False
Cidade_458,-29.598411107944788,-45.22647624261479,2.26598549567881,Alimentação,PB,False
Cidade_459,-30.549643106586075,-66.0813859341867,3.418151471966188,Luxo,SC,False
Cidade_460,-27.634770076627106,-50.44812283598012,2.566021216233457,Luxo,GO,False
Cidade_461,-28.818186819257285,-70.08454838619531,2.291841196868782,Varejo,PI,False
Cidade_462,-21.7571104330115,-45.92885264905563,2.5130747120148884,Educação,PR,False
Cidade_463,-26.03507618953844,-63.01575352799625,2.2326024158939974,Serviços,SE,False
Cidade_464,-21.890925239942263,-51.545435882913885,2.4605287283236636,Educação,DF,False
Cidade_465,-27.449119047657128,-51.39879363417002,2.9164350939672565,Alimentação,RN,False
Cidade_466,-21.464167750150793,-37.67803710176847,2.408435828094774,Saúde,MS,False
Cidade_467,-29.727685675770708,-64.88066777046251,2.720777977612394,Educação,BA,False
Cidade_468,3.5873068767520664,-51.21207317253902,2.0074463894469097,Serviços,PE,False
Cidade_469,-5.151292872941802,-55.8751393082142,2.3063364821314845,Varejo,GO,False
Cidade_470,-4.905966908055657,-52.473098039656556,2.665920127684339,Varejo,TO,True
Cidade_471,-10.916215435688695,-45.50863262317387,1.9140331194981903,Serviços,BA,False
Cidade_472,-14.253519539960827,-73.71693649283438,2.7886948967354437,Saúde,MG,False
Cidade_473,-6.765496386531254,-62.714314481230716,2.503028885875867,Serviços,MT,False
Cidade_474,-25.69212202419594,-58.81432579065327,2.1455077676115093,Serviços,PE,True
Cidade_475,-7.732366009129507,-69.31187252887366,2.272053379018894,Luxo,AC,False
Cidade_476,-29.150759353602943,-35.11574443428844,3.3637325659170623,Serviços,PR,False
Cidade_477,-20.465349349578478,-67.58292053628136,2.7257634977009486,Alimentação,MG,False
Cidade_478,-17.66414021366063,-39.20906933313883,2.1541432386473884,Alimentação,MS,False
Cidade_479,-25.79466810555387,-60.74649503277869,3.6216320116144027,Serviços,MG,False
Cidade_480,-5.071416651238518,-64.78307283971056,2.2713484572672913,Luxo,ES,False
Cidade_481,-31.46999064216174,-71.26770617615591,3.088746817085309,Educação,DF,False
Cidade_482,-9.762201167639049,-67.72392191936206,2.2424358994953506,Saúde,MS,False
Cidade_483,-6.012378673220759,-69.5544306211486,2.88614563471104,Alimentação,RS,True
Cidade_484,-15.44405923839387,-45.59900047312052,1.9614750203679123,Educação,MS,False
Cidade_485,1.8804512852881814,-71.17452332289098,2.4676289287071835,Educação,SE,False
Cidade_486,-27.517244858023094,-70.18919673070893,1.4278765997199905,Serviços,PE,False
Cidade_487,-2.96938231424717,-58.05215073477495,1.8353804136600176,Alimentação,PE,False
Cidade_488,-28.246760816045025,-68.71221980704505,1.9021863862401487,Educação,AM,False
Cidade_489,-10.991490103938414,-34.13289457652408,2.0388531352684747,Serviços,SC,False
Cidade_490,1.7138116926306992,-58.480563991286004,2.513426375194419,Varejo,TO,False
Cidade_491,-13.410513741505461,-48.322979739895686,2.8370654429222717,Serviços,SP,False
Cidade_492,-9.933775004011718,-43.531211519971464,2.314622774914972,Varejo,CE,False
Cidade_493,-4.870300535885896,-64.51890936351946,2.2777719931017315,Varejo,PI,True
Cidade_494,-11.291414376371957,-36.02368305957711,2.7347134908347064,Alimentação,MG,False
Cidade_495,-28.01340620674972,-59.19961699802507,4.0,Educação,SC,False
Cidade_496,-20.039541030663308,-61.51263376761,1.7945329254353362,Varejo,BA,False
Cidade_497,-9.236686025947517,-35.837597974412056,2.0711736097288616,Saúde,SE,False
Cidade_498,-16.52628257148505,-66.3521397430022,2.591736120829202,Alimentação,AC,False
Cidade_499,-31.31645658195726,-42.65550584107292,2.6430507800474645,Educação,AL,False
Cidade_500,-14.522743565416008,-50.77033245322958,3.1061942048179194,Alimentação,SP,False
Cidade_501,-17.359739696233,-70.83820311406524,2.485524732061004,Varejo,GO,False
Cidade_502,-1.5152019457949244,-58.023049879987724,3.4481169255104454,Alimentação,BA,False
Cidade_503,-3.452932719475715,-68.92709276327656,3.105315021960239,Alimentação,RR,False
Cidade_504,-12.928460220725093,-51.46128854651599,3.0071810737426885,Serviços,GO,False
Cidade_505,-16.26784376357121,-36.8609511428935,2.8552582233024717,Alimentação,MS,False
Cidade_506,-23.167664489849052,-66.38828659512154,2.295388455370638,Serviços,PI,False
Cidade_507,-0.6116420653425152,-71.8776111482926,1.3463901938843497,Varejo,DF,False
Cidade_508,-23.77279792532022,-61.66871501605561,2.2493564127698487,Educação,SC,False
Cidade_509,-4.023328341231267,-40.63089908008741,3.0795547210560077,Alimentação,RO,False
Cidade_510,-18.2724418033839,-42.639831826951294,2.078989742629181,Serviços,AP,False
Cidade_511,-14.431987348835005,-66.21911198912771,2.7700448179378796,Saúde,BA,False
Cidade_512,-26.100366017950357,-42.24988840959219,1.8035840523161086,Varejo,PR,False
Cidade_513,-3.6555678981150805,-49.60856361858893,2.659020142418516,Educação,SE,False
Cidade_514,-27.50107975651507,-71.86429175574116,2.5391205176972393,Serviços,MS,False
Cidade_515,-16.24021016833917,-48.42352593957788,1.9368043723108932,Varejo,SP,False
Cidade_516,-23.338332048466157,-52.10271775223633,1.9340606847606459,Varejo,GO,False
Cidade_517,-25.151195026574328,-55.942635213732444,3.51620332246415,Alimentação,AC,False
Cidade_518,-21.34843796248648,-66.48085073171342,1.54594190457367,Luxo,SP,False
Cidade_519,-20.49631513187996,-53.99894199733972,1.5807664617925057,Varejo,AC,True
Cidade_520,-5.818740935545261,-54.4144689864145,2.0257306855788944,Alimentação,PI,True
Cidade_521,-3.5258569793140246,-56.64755650276539,2.3519473825655393,Serviços,MT,False
Cidade_522,-4.9944749858489175,-65.13030542184595,2.750307169994126,Saúde,PE,False
Cidade_523,3.1246978192682917,-53.117973950006196,2.0417452273520342,Educação,RO,False
Cidade_524,-12.576643769286662,-58.09618181488244,2.22299801538685,Alimentação,AL,False
Cidade_525,-7.774800910507913,-42.645437997372454,3.65035657199837,Alimentação,MT,True
Cidade_526,-30.820300399279,-64.83500134879434,2.5657007066519713,Luxo,MA,False
Cidade_527,-24.45687082998026,-56.17224603318718,2.551903175575278,Educação,RN,False
Cidade_528,-7.567306225006778,-52.22609327107851,1.8999412016990227,Luxo,CE,True
Cidade_529,-16.189046144036517,-41.181238815036735,1.96923294085952,Educação,MG,False
Cidade_530,-23.015432574932355,-69.67437334572186,3.127025327753881,Alimentação,RJ,False
Cidade_531,-18.961513357236583,-65.69670614375768,2.1458038851453156,Varejo,MG,False
Cidade_532,-28.127319993825363,-63.87825791554087,2.9757820680742486,Serviços,AM,False
Cidade_533,-25.919493676372124,-59.497802565961884,2.534527260861483,Alimentação,ES,False
Cidade_534,-20.9947909138686,-40.34693570631181,2.8574359221363324,Serviços,AM,False
Cidade_535,2.279924806474291,-70.8550697400087,2.47524817515801,Alimentação,PI,False
Cidade_536,-12.683015759517094,-73.26967844291063,3.118013067490093,Educação,PA,False
Cidade_537,-10.085844352101343,-53.95657038861598,3.310663138817891,Alimentação,MS,False
Cidade_538,-10.868472266465787,-45.76653000132547,2.579738232887133,Luxo,CE,False
Cidade_539,-6.932695364131412,-66.5527754859452,1.9772753698079137,Alimentação,SP,False
Cidade_540,-28.59326827510282,-61.36247256428338,2.5907265670680255,Varejo,PI,False
Cidade_541,-1.0992119382628438,-68.24183867437665,2.8672572368223825,Educação,AM,False
Cidade_542,-15.355622283308815,-70.2985736685836,1.9516521578795978,Alimentação,PR,False
Cidade_543,-21.36833092283353,-39.46489987810499,2.002567105096939,Alimentação,RS,False
Cidade_544,-7.799703444732934,-53.394084080918134,2.9562963280259167,Varejo,PE,False
Cidade_545,-10.981264555286646,-73.09011529105229,3.088772225059407,Alimentação,SC,False
Cidade_546,-16.227419740991195,-35.5890064749163,1.7134533783168822,Educação,GO,False
Cidade_547,-32.395456998517325,-44.046101942675904,1.4496580014522837,Saúde,MS,False
Cidade_548,-32.38573786229207,-58.54450900124927,1.846243726880136,Varejo,AP,False
Cidade_549,-3.2905673723373496,-70.85289365033101,1.6981348879094353,Alimentação,PB,False
Cidade_550,-7.039139278594774,-69.91496309304367,2.0036787234948994,Alimentação,TO,False
Cidade_551,-24.319386135602883,-46.72965352554775,2.5326611843103604,Luxo,RJ,False
Cidade_552,-12.650499101411896,-71.47772647935632,2.329261490200898,Alimentação,RR,False
Cidade_553,-16.015230185140318,-47.23218510350961,1.9133824001505921,Serviços,DF,False
Cidade_554,-3.2724419411372985,-69.60860875095972,1.7030608337542357,Educação,CE,False
Cidade_555,-20.82942008509215,-62.360812962902465,2.7598336734412348,Varejo,AL,False
Cidade_556,-12.591781576901962,-47.07816283938611,2.7385018525278535,Varejo,AC,False
Cidade_557,-9.224675125986732,-66.82990893273868,2.356654048158384,Varejo,SE,True
Cidade_558,1.8821173084351486,-70.5451659459222,1.9890123317924782,Alimentação,MS,False
Cidade_559,-0.5368655038671335,-38.77704361278787,2.118189377382813,Alimentação,SP,False
Cidade_560,-15.356812779061887,-43.7169515726893,3.1344374602176504,Alimentação,RR,False
Cidade_561,-6.929285590745916,-63.31261772413986,1.9960384252761534,Serviços,MA,False
Cidade_562,-17.66725633420495,-66.10881272821669,2.344523928667204,Serviços,MA,False
Cidade_563,-6.917052510181794,-49.68389748129397,2.998494315728106,Educação,MS,False
Cidade_564,-27.699941429180026,-71.9631177892103,2.9803826809773346,Saúde,RO,False
Cidade_565,-17.25423285275942,-65.34172422960079,1.0,Varejo,DF,False
Cidade_566,-19.75017647824251,-69.93686629398529,2.7263800713909383,Educação,RS,False
Cidade_567,-17.476905454301246,-56.88865530181237,2.5813464497713543,Saúde,RS,False
Cidade_568,-5.925944053093822,-41.68664388286886,1.0161782745991317,Luxo,RR,False
Cidade_569,-10.79323335817634,-72.59479965315292,2.9982453351283236,Educação,PA,False
Cidade_570,-8.954374234836731,-62.41441648190588,2.561699202641237,Varejo,AM,False
Cidade_571,0.5159256494972269,-40.34151249371242,4.0,Alimentação,CE,False
Cidade_572,-2.609058385220024,-46.49973535408438,3.119586447842737,Varejo,SE,False
Cidade_573,-18.004284117699285,-71.44698492351891,2.2873003078062424,Saúde,GO,False
Cidade_574,-3.5177651209200285,-71.10929927932706,2.707546193983124,Varejo,SC,False
Cidade_575,-27.88044654781508,-34.73903777341179,3.24330102797544,Varejo,RJ,False
Cidade_576,-28.11351079934523,-67.31985471726802,2.580943906833675,Saúde,PR,False
Cidade_577,-13.499032290669405,-62.756221079373,2.472638458769559,Saúde,PA,False
Cidade_578,-12.466238820213235,-52.92405733892124,2.7668630697194696,Serviços,RJ,False
Cidade_579,-13.362676121901092,-68.60561358068432,1.8743874183794447,Educação,PE,False
Cidade_580,-16.74291307278664,-35.33562725244212,2.191860405857451,Saúde,RR,False
Cidade_581,-0.3005905124557984,-58.856832828814845,2.606425811478516,Serviços,AL,False
Cidade_582,-29.392752896321486,-48.280853094618095,2.256094248503883,Educação,MG,False
Cidade_583,-29.926233850644646,-60.194950391370284,3.514209549931511,Educação,AL,True
Cidade_584,-14.228627693445727,-53.91793483087863,3.3375833885127837,Varejo,PE,False
Cidade_585,-28.46487034283652,-65.03123044798052,3.7958856622611847,Educação,SP,True
Cidade_586,-25.304907730421938,-47.31519719404736,2.8412260968248324,Educação,DF,False
Cidade_587,-27.32665059707484,-54.11659750986664,1.2259651346469063,Varejo,SE,False
Cidade_588,-11.827915721702027,-69.28448900402121,1.404186514565614,Serviços,AM,False
Cidade_589,-19.414412513617798,-51.3146547725821,2.212723149906167,Serviços,RS,True
Cidade_590,-9.029028760563406,-70.53267354832961,2.9025832007315353,Alimentação,PB,False
Cidade_591,-10.283755811833203,-39.39473752420256,1.4140042120614027,Varejo,TO,False
Cidade_592,2.55337594295667,-73.64537293760084,2.1480927450604343,Saúde,RO,False
Cidade_593,-12.709589539887471,-68.90195182891154,1.7466351616074438,Varejo,PR,False
Cidade_594,-9.648155988704158,-41.73819024269625,1.5665652471565887,Serviços,PB,False
Cidade_595,-17.66603021276235,-39.949318000573676,2.061266476099059,Luxo,PB,False
Cidade_596,-11.857091330713317,-63.15172366701665,3.470807205117541,Luxo,AM,False
Cidade_597,1.7190778703667462,-72.04037795750794,2.380323506821708,Serviços,SC,False
Cidade_598,-12.312634734824275,-51.85194828656755,2.7030940149340754,Luxo,MT,False
Cidade_599,-5.63393203328236,-70.90873965996565,2.0058568774379344,Educação,AM,True
Cidade_600,-6.436443868297172,-66.75303548191827,2.206303704859102,Alimentação,SP,False
Cidade_601,-5.978409031928017,-41.91074213324334,2.1773029195679205,Varejo,SP,False
Cidade_602,-10.62296063501761,-51.826484764443705,2.3083267263842986,Serviços,PI,False
Cidade_603,-27.91237969344655,-58.206246494782185,3.3850225519919066,Educação,RN,False
Cidade_604,-31.70383598008756,-43.345314350279494,2.6667595369582373,Serviços,AP,False
Cidade_605,-16.835795854704983,-68.05894078937825,2.1314852284412873,Educação,AL,False
Cidade_606,-29.088322664814516,-68.7288021315169,1.9962752412591116,Luxo,PR,False
Cidade_607,-25.906251124767294,-72.45400456395741,2.089361712064515,Alimentação,SE,True
Cidade_608,-29.051426354774925,-48.88077396469512,2.96674836003103,Saúde,PE,False
Cidade_609,-25.55410231556821,-38.3352429581309,3.2710111664124844,Alimentação,SP,False
Cidade_610,-26.724954161386016,-73.2546191510921,2.260578728554305,Alimentação,SE,False
Cidade_611,-28.38445367277952,-56.718189857052124,2.41891838311851,Varejo,DF,False
Cidade_612,-6.098581847710861,-58.355230284427805,3.1880036589124794,Serviços,CE,False
Cidade_613,-12.344918177963937,-34.40241403204811,2.2437149562807774,Alimentação,SP,True
Cidade_614,-8.238447667840035,-62.461923363665605,1.6223657983936972,Saúde,MS,False
Cidade_615,-12.917458275084812,-51.108233077991244,2.894110827761248,Luxo,ES,False
Cidade_616,-5.8928446691705005,-69.11802046047055,1.7990333036862898,Varejo,ES,False
Cidade_617,-14.59112638667548,-41.2955203240204,1.4768739632084942,Luxo,SE,False
Cidade_618,4.636792832130382,-65.30578946851841,2.7907428950511126,Varejo,RS,False
Cidade_619,-12.415253493240296,-50.421473250875785,3.0114097260720576,Saúde,ES,False
Cidade_620,-25.854665695393287,-45.315761352176104,3.25345434464337,Varejo,AM,False
Cidade_621,-28.932144248878053,-68.86953487677214,1.8274053343092052,Luxo,AC,False
Cidade_622,-6.755583739287047,-37.63592740196238,2.9068991144219853,Serviços,RJ,False
Cidade_623,-25.006786248073805,-57.0790340849367,2.5556237564049566,Serviços,PE,False
Cidade_624,-5.250338446377114,-54.03133035474462,2.514241760274811,Luxo,PE,False
Cidade_625,-30.337011605081052,-37.01381151968851,2.966094589010283,Serviços,BA,False
Cidade_626,-10.578190257151896,-59.38744396061456,3.1570772211768707,Varejo,ES,False
Cidade_627,-7.19268639789394,-68.53360710101875,2.24288188009873,Saúde,SP,False
Cidade_628,-25.913896729637393,-55.380828211469634,3.2249327937999417,Educação,CE,False
Cidade_629,-27.438307584252662,-70.58222446426508,2.925290186807489,Educação,PE,False
Cidade_630,-31.06186249550084,-57.274037509892054,3.0087145224970073,Educação,MG,False
Cidade_631,-26.441763529492484,-69.5080125670075,1.8303341309469343,Varejo,SP,False
Cidade_632,-14.759085154010023,-37.228895928444416,1.2249314464225125,Educação,PE,False
Cidade_633,4.314840200393789,-53.861455589545265,2.5674590459369235,Serviços,PI,False
Cidade_634,-20.62228223204938,-61.46138538388611,3.0494558971272663,Alimentação,SP,False
Cidade_635,-27.368081751921157,-73.65059645956028,2.8165468638704905,Varejo,AP,False
Cidade_636,-23.995039317934882,-44.01073486467012,2.978527060122689,Varejo,AL,False
Cidade_637,-22.193576060704693,-37.52197486979059,2.550456569165958,Serviços,ES,False
Cidade_638,-9.433490268661881,-36.49371182557805,2.7468671453006763,Serviços,PE,False
